,x,y,z
66,-305.387597485367,497.0217300606721,508.16706670901885
67,-909.6611196793365,-98.87524997599348,1270.3128274626602
68,-695.161844909667,152.07507098533029,999.3415295798102
69,-501.48797929351247,154.91958237607287,607.1353358189858
70,-126.82600256329567,-218.285387224675,508.16706670901885
71,8.842747193884179,-473.9668639834054,508.16706670901885
72,537.4107043415634,-284.6953868092244,766.7318635430302
73,-351.38414589639626,447.900107077616,508.16706670901885
74,-931.5932660323064,359.8914562824725,1322.2206681490425
75,-169.21634044095515,423.38935074603387,508.16706670901885
76,-81.61963603842548,-270.3595889603324,508.16706670901885
77,-405.0512969650497,-511.61141884392185,576.2566234530495
78,-543.8206573335192,-443.6960832734053,845.5995854183288
79,87.39065397213267,-415.93750117898446,508.16706670901885
80,16.150270021415395,485.29288453745903,508.16706670901885
81,-865.4666099049888,-244.42241443615467,1229.072424406
82,-944.3705040504653,-509.7602796744755,1363.5915587778322
83,-781.2681567361062,-89.87980714749153,1110.807274324336
84,889.8517319371304,561.0621949608833,1314.8641923075447
85,-322.63880029567065,945.9899774383894,912.825873086294
86,-299.1367510344388,855.8959039473145,813.0654151402869
87,411.1468157655245,223.49573443015925,508.16706670901885
88,-791.0094089183589,-782.6453381617503,1274.7473109955217
89,-924.8909223850533,513.6909776352334,1342.8709844243488
90,-848.5061114890285,-703.8687426082598,1309.036659441365
91,-457.2888733097185,443.3890324809954,672.9052280220978
92,187.47938879581443,-436.76486593248933,508.16706670901885
93,791.6154006701115,-697.831485916051,1246.5140389945586
94,44.38703099704696,-904.4141959478752,695.2582038153046
95,-887.2980685337883,-797.2342026960982,1378.352425866353
96,-493.51181167898494,946.8229158047338,1059.3044338898321
97,-296.58622659903426,-232.48548575979794,508.16706670901885
98,-934.7291667561503,-718.6258683270948,1403.9414483129412
99,159.40721397536436,507.1063335726378,508.16706670901885
100,70.16105054712943,-390.0841868731352,508.16706670901885
101,714.2045739750708,-253.0403986136206,1039.4331866623645
102,-348.99205265372325,-494.2624510380543,508.16706670901885
103,290.6514251070414,462.9899460428803,508.16706670901885
104,-927.2047960321188,526.7846064224484,1348.2445598807096
105,-845.2863690735937,721.8459127590118,1311.1659148770777
106,234.4342264280392,294.5958534715878,508.16706670901885
107,-336.36730416852686,-781.2738759922188,780.8393691664012
108,-895.8396536984535,845.2912685985127,1402.4637261919893
109,827.6229007247248,954.8302354342354,1374.4390004622967
110,858.1120088372306,938.1201800130759,1397.4805819623948
111,-540.2698865727676,-166.58633482801622,735.0899057711541
112,-549.6796241105542,376.53170090447065,826.2946680723337
113,920.564302233216,-372.87553647093534,1311.6271058160041
114,134.49850551628288,-109.9462179380431,508.16706670901885
115,-815.088766488557,-937.16698900813,1355.6772386082366
116,-710.8563311955305,-112.91986013582289,1017.8030131752782
117,286.9518542247704,7.409581385044021,508.16706670901885
118,-824.502931919759,236.11969725971267,1178.3137754169227
119,224.32786714260283,-84.04306687657754,508.16706670901885
120,-922.7203514246006,-93.46689853022804,1285.6216991168958
121,620.6626703864545,-715.8059904088514,1067.1980593422193
122,57.881074517149614,-109.67843690537188,508.16706670901885
123,834.2024020778015,-529.4080560556579,1244.9668267003271
124,795.3611269217088,840.4908047226604,1300.0237246931028
125,-476.32372104850054,190.6067168832583,508.16706670901885
126,638.2536027920985,74.73108546999742,907.2912275663182
127,770.8175406621842,-541.3836764188663,1175.6826700312113
128,696.8511304790977,-270.2329256165093,1018.9213645386797
129,943.4226510227275,429.36824083170495,1347.1174095677545
130,-706.8815027296951,-98.94295508374876,1011.2266071619717
131,108.30307066729915,-249.0179590940578,508.16706670901885
132,862.955908916673,777.3590111150879,1347.088254672302
133,-749.2496063354843,731.9080910985306,1212.9611112315272
134,76.07549949350187,-349.5279348100273,508.16706670901885
135,79.88196889156461,-176.01932633294598,508.16706670901885
136,860.6738558574266,-680.3457048595536,1314.9645705164248
137,99.95984807678497,-884.779857432864,683.8635974734642
138,485.8837558455757,-934.8977449043157,1045.3047238796169
139,878.4036629793497,-364.5889661162538,1261.5513274580994
140,-440.90890036426015,320.78381511005546,508.16706670901885
141,-557.7632703482936,735.2335219149279,1006.3113544471936
142,-33.187483351710284,116.26219130878371,508.16706670901885
143,576.6960896007672,-772.3832474794951,1045.7598682240102
144,321.8391562554764,342.08329074327276,508.16706670901885
145,732.4095138840953,36.401599962699265,1043.7809201521513
146,-781.5745901493551,186.0975895863296,1118.77523830774
147,716.4411404163188,-624.7977935852923,1139.3285533101864
148,757.4351886717732,958.5809300328772,1309.2030972831321
149,205.46983132645005,779.6855434948266,558.8343709102132
150,-354.7326196691456,-532.3288934423845,508.16706670901885
151,497.24163071684825,429.3103345801442,755.196242105271
152,50.44668787210196,-439.1936425647283,508.16706670901885
153,-361.58939365786284,731.6786319191012,765.0529496896172
154,-683.7060721197201,329.5053233884894,1013.1648563049246
155,927.1141154897159,454.68056962593823,1333.4397396245631
156,-574.250465236634,282.1592000689129,835.7516045216985
157,762.7760761397105,-673.5747421255039,1207.3222545368285
158,471.2252543627317,-531.7972652768037,772.5735614318305
159,740.5776853427883,148.88615890875212,1061.4532320890153
160,-269.35747637321776,-621.5567521660669,508.16706670901885
161,-958.0997458738883,-352.91895650496895,1351.4064325984857
162,365.0462915475257,-820.4869534477459,849.047647452918
163,-494.2976787504441,931.0799256139901,1050.6603789193537
164,-278.42633520912625,119.53356728710219,508.16706670901885
165,-791.509314800672,-821.4888877221108,1289.1901313334688
166,139.37216095875806,-487.2835154230896,508.16706670901885
167,451.3093438148512,333.8351195086325,508.16706670901885
168,-127.38979302678513,547.9390543137995,508.16706670901885
169,95.80009556583082,-139.47296765451404,508.16706670901885
170,-956.0604322376046,-851.9680592358693,1464.8334517258634
171,-928.5835350517849,501.3483224308429,1344.3726326383214
172,862.8144578425936,344.28087760340554,1239.9200271588165
173,363.17261083271933,731.4710098760495,767.0738020563618
174,-547.7312426060406,-901.2392033536254,1083.5440598637992
175,-551.4018552061759,-872.9415333707176,1071.834647034033
176,253.87360838268796,-915.2830526593591,831.1659871821724
177,-779.2996703605327,-575.0870801990584,1195.004561554074
178,117.83296358109988,-433.8996943709732,508.16706670901885
179,-740.2624369498275,-48.574432768843394,1054.7975662917424
180,202.97440571430207,-35.74670437380985,508.16706670901885
181,-375.10595052969745,-262.87823055752585,508.16706670901885
182,-668.2832678926486,-837.0521485023398,1170.7711356709638
183,-607.7486165296996,37.27015227855202,854.3448042417317
184,-337.36186361163095,715.0146833156116,709.9460453186844
185,923.3201705607628,-409.455196417774,1320.8981102192915
186,-802.5382181995966,884.0280492064603,1323.3264078551279
187,485.044816118678,-653.4092448238313,872.8584943406252
188,-213.19743381836633,-244.47953937829573,508.16706670901885
189,-954.7443252258969,-809.8103865883401,1450.7458018596146
190,776.8331742569655,348.4568799319229,1137.0425565507626
191,31.410945573525282,-66.20985354646723,508.16706670901885
192,-300.44270410504157,-74.35162557112017,508.16706670901885
193,503.0624350233736,53.689480693595215,571.957655778587
194,172.10001245489616,-923.1670169709193,781.1326833330595
195,321.33395081276353,-373.5460317381419,508.16706670901885
196,-769.0828589360267,-282.11171598257647,1115.6431611002604
197,-637.6667648835994,647.8208363080669,1057.5613433333701
198,-400.2107280480733,-415.42668935451,508.16706670901885
199,297.87055925773575,56.50516183153377,508.16706670901885
200,658.3340133485945,-660.5506543468659,1086.424735568385
201,-458.81736197944696,698.1063173355467,867.5379483653226
202,-502.43280073103057,618.3717503035491,875.2520583324292
203,-202.92992484328738,190.57145134703865,508.16706670901885
204,454.33362726441555,-393.5209806086431,608.1840234615937
205,276.63045566078836,433.93421709575705,508.16706670901885
206,-656.8841242249595,226.23231079410084,954.492577366952
207,876.8999817597116,736.2241902083858,1348.7060885873286
208,713.2623310790666,422.5254305997439,1074.3096788332205
209,336.3301600360403,-453.4524020168984,508.16706670901885
210,-66.76522606234573,-802.0374142499709,508.16706670901885
211,-941.4933300241963,190.8484061580068,1313.7804008584153
212,171.96032323555073,-747.1431801925643,508.16706670901885
213,-123.33519328036869,-380.96114502648174,508.16706670901885
214,-426.47277681238654,-543.2938365704656,692.5941583995366
215,-573.0707501628481,433.97220165857334,887.0823901568247
216,-523.8625152830059,-33.40754535313499,665.7047328827148
217,613.2196296303521,286.22572645422406,901.0870619192963
218,776.609664196408,-283.47248764289566,1125.3604238995285
219,-290.4874056581301,-50.74775149313734,508.16706670901885
220,4.406853981231166,-883.6041847139742,650.2139911775038
221,899.2848748452661,188.6928194861705,1263.8345520838213
222,-448.19581582272394,693.8888500796199,850.92378251374
223,186.48816182140854,497.3615191070055,508.16706670901885
224,476.2868065875141,-655.8484947515205,862.6886318441796
225,442.8560929524483,821.822244833071,932.2202527219195
226,251.52892777506122,520.5451878686868,508.16706670901885
227,826.4502384965651,-121.69198760187317,1170.0916827718715
228,-594.2323168806042,-433.93813095044914,918.3725665894219
229,811.0155872338005,952.3666222716295,1357.630349390764
230,-394.814190107134,50.862017613521516,508.16706670901885
231,-291.5010876793881,726.0279915984581,639.947895142663
232,-28.9358437298672,551.2902477222638,508.16706670901885
233,258.62759834973326,698.9273774952865,508.16706670901885
234,-824.1556485973457,148.38828829062027,1169.1145633816031
235,-254.65304399438105,-360.03803282890294,508.16706670901885
236,-801.7246340661059,166.99237323734292,1142.5263343695879
237,-590.9686152522736,-554.8535296486477,961.7866207856924
238,442.16534039150565,12.995332670703988,508.16706670901885
239,-553.4900020701207,-60.73351877786399,748.2243532794865
240,455.85789683743724,793.1356028110724,927.0652112281097
241,882.1428699649812,530.4801725871766,1299.0839228384607
242,358.10387188701065,-92.94071718789712,508.16706670901885
243,-758.5302646081595,932.6518994965938,1299.5902853405028
244,-46.82989182983147,87.14068183418658,508.16706670901885
245,891.627900759361,-735.4720995778907,1363.8361557687074
246,-834.9564103016652,232.46275493667326,1190.6997030284301
247,428.56440512513313,880.0784015471911,957.2479895356124
248,384.8425266032659,676.1780857377216,745.4649317002993
249,99.7595399459517,528.0232580601621,508.16706670901885
250,-0.9929068875321718,-57.42871973238903,508.16706670901885
251,-619.4548217204265,-32.904965615143055,874.3622681403697
252,-707.003003529611,622.9117031880662,1127.9378899062904
253,-671.5594572873301,-519.1548228019982,1050.6172661487942
254,746.8798069219843,782.1582247876161,1228.9410133681645
255,-838.1170409848726,-603.0224780716708,1268.6049784825514
256,-150.24082107545428,-471.69418091087164,508.16706670901885
257,-718.7572065504894,930.5835323357826,1260.6701941422702
258,886.1819323894274,928.0512964613577,1421.0410474914252
259,310.00829415654516,449.0598211708716,508.16706670901885
260,-221.72129911113382,613.4356793152431,508.16706670901885
261,717.5829327106142,453.24618007658273,1087.829931535417
262,-162.48091484710483,-258.098397239434,508.16706670901885
263,-176.52760264566632,264.8224859000786,508.16706670901885
264,-37.32518693190582,527.0891894861936,508.16706670901885
265,-505.352311623319,-623.049580000033,881.9357488761979
266,-4.611821909688729,-549.5541914570614,508.16706670901885
267,820.6749899976517,754.6347961052275,1295.921567750447
268,-717.7350578427738,356.4637569235042,1064.1447903396797
269,-943.6533862048666,-283.47320743659975,1325.6552465246427
270,-850.5075296731071,-646.3844283763231,1294.2554658506426
271,361.88269579420876,719.7457208170795,753.5434528099238
272,822.9104873165118,30.5460443311581,1162.0053713013738
273,429.4422902307799,383.44737557092276,508.16706670901885
274,801.4847842192016,694.6391098760023,1256.0581053577434
275,-806.4924601641912,725.8961292709682,1271.55238477242
276,201.74269771848003,76.73839351996412,508.16706670901885
277,-889.8217973829445,-679.0474148212891,1345.6244505234104
278,687.3185319236886,385.54751301039687,1031.4659034715805
279,-819.8387357635133,-613.4818319833489,1251.378955666637
280,-390.0584886979278,-935.4771135425484,960.8859904355247
281,-498.57692904780356,256.70621896293073,654.3897016620065
282,-36.38554401839792,207.2056904356093,508.16706670901885
283,667.36668974133,-943.4649801779158,1217.6601485053284
284,-660.949105287453,90.88074791420763,943.7260324438502
285,-749.1319456585217,714.0933306996551,1206.482748450371
286,473.6728197403843,172.74179451415898,508.16706670901885
287,160.24906870428185,-650.5402053121646,508.16706670901885
288,-939.8414918420726,-957.0256788694875,1482.9602780517307
289,96.89586076022579,645.9995448063062,508.16706670901885
290,485.7810504309598,-513.761702156844,786.2242278752683
291,-838.0858443243118,-464.69354412075467,1234.1888547869598
292,-149.76466056966262,190.58549233605686,508.16706670901885
293,874.8330429592745,176.55944544110866,1233.5079800170984
294,-6.489193691665264,823.8728240497687,508.16706670901885
295,-389.2401810835321,416.0415448173078,508.16706670901885
296,-372.65065276994926,216.01274339383417,508.16706670901885
297,535.1631171520821,339.4129118918179,784.3219921500832
298,807.4474423913273,-720.4262832826217,1270.7685365863333
299,-943.1449202465686,588.6321474253509,1379.6108770773762
300,-315.43281860899606,913.3226018154933,879.8307719102772
301,-936.1782605975527,-445.58611735702937,1341.9123009021678
302,-370.15447651551983,-767.8242684816919,809.8495114706691
303,-916.4059320984095,645.0310612705277,1364.7690656768
304,-778.1893838412237,354.43793823983674,1139.8695350394096
305,-554.4064780243707,-27.536232805858504,748.227290573801
306,-435.47035819335747,848.5889725334259,942.6841614648678
307,-438.42355095949097,-143.29508526571317,508.16706670901885
308,459.4003634806877,947.4029368519346,1029.3458777241974
309,147.93070664141965,133.245837482179,508.16706670901885
310,160.66551561067263,64.28965417102359,508.16706670901885
311,-258.98388144476746,162.74674315085485,508.16706670901885
312,350.220492949358,366.57289751499025,508.16706670901885
313,-217.8276328667083,-900.6471171673915,787.682518703999
314,-137.01513114621298,233.45358986331598,508.16706670901885
315,730.8817103158331,-925.8730113252774,1270.2767701733703
316,25.31719022076436,365.9654557133299,508.16706670901885
317,699.4949562480347,-87.45098332614691,1000.0404731495362
318,-286.45768264431376,-772.4957328577206,704.4978453257283
319,-211.09907660270653,340.10072428260264,508.16706670901885
320,-714.7990261142763,338.5907463315598,1056.4432250738298
321,-47.60826558460758,-893.9602464240966,677.8556098927977
322,766.9376938339606,690.5204340810328,1217.5206570632413
323,267.4275920729185,355.4012410904379,508.16706670901885
324,-773.1166829343795,611.5166718225169,1198.8947862666814
325,-413.1201083920523,518.1786631213902,624.6915553547478
326,-529.6211433967538,115.5852899446761,695.5740537808272
327,-280.1742699994155,851.3900165696605,789.7979367109416
328,-720.7661069452645,105.00128012172604,1030.9660269543112
329,495.25694970609334,775.655444658933,959.2323066370147
330,918.7169205278653,505.1410522756387,1334.20219106583
331,831.908454947411,-424.7515900176286,1218.447741516908
332,335.8112736632688,369.33732241491157,508.16706670901885
333,294.7082535075185,-900.2907764476507,850.6738651653604
334,787.6137017082726,412.99570305239695,1163.4185682149564
335,-164.46730639356372,-601.5741659249022,508.16706670901885
336,817.0722755613722,755.2187817672846,1292.362141969874
337,354.00905366738743,-541.8833795404976,508.16706670901885
338,335.18697302324404,230.89462514004686,508.16706670901885
339,836.1052252947504,-29.93777391999606,1178.5267283080698
340,-14.210104680102177,-572.2922435323491,508.16706670901885
341,-372.0398309090815,-723.4657031433994,771.8369551063961
342,-287.7481186506974,43.617425900615444,508.16706670901885
343,599.3423123829925,-914.670499939127,1139.5938886344195
344,704.1955899626369,5.524414270535999,1004.0521231317659
345,-181.93097560087506,671.4354779480773,508.16706670901885
346,-462.4552527303931,22.002936809418998,508.16706670901885
347,364.9296358377587,-197.65932496716664,508.16706670901885
348,730.6466210678193,588.4883350316716,1143.5235673948587
349,280.93732618387867,-306.40587846356016,508.16706670901885
350,-853.6313135816528,906.6419395805947,1381.7318033764004
351,-143.20112002803705,848.8233497630872,648.9324482729683
352,920.4001397139382,-72.53940785042005,1282.0902971134212
353,-110.36778222475868,201.21239680164308,508.16706670901885
354,590.380668464134,-801.0879089244894,1074.3872826529273
355,-165.14064418827513,716.0691611734387,508.16706670901885
356,-797.1299398940831,553.9008912697223,1209.2929149254942
357,593.6957038215503,-29.72997024108315,828.760932055187
358,-619.8982240374339,781.8566474024615,1096.2114835881305
359,-834.901435449204,416.2964720971099,1220.2251804354328
360,-61.53959907363287,-747.34744520039,508.16706670901885
361,165.93984103571051,-4.62173400029701,508.16706670901885
362,-832.9927459302465,-494.18463272456626,1235.0656629204725
363,-755.3370748076823,512.2621097940353,1149.5205253478307
364,-586.1003603174922,345.7967474643642,875.4397175163626
365,11.51469402245209,-892.5238408996084,668.7046437326794
366,-680.647181334431,-438.4962457675257,1037.1406924430887
367,-2.0383714019995978,-959.8677259704048,770.481795651403
368,-112.09364802951393,343.9843681367154,508.16706670901885
369,-889.3816072851489,-892.2005984012508,1411.7376228240337
370,-847.1496437241443,404.0779017852615,1232.1563108849405
371,144.1507309829626,291.66255403278615,508.16706670901885
372,-772.0277028560482,-542.6786388303844,1177.4427382458132
373,298.0198708186772,566.2356000064754,508.16706670901885
374,406.9579547417143,235.13228796388512,508.16706670901885
375,-477.00304724842283,192.2172497106758,508.16706670901885
376,229.46987599739418,629.9681528484084,508.16706670901885
377,91.4676591361881,420.18402941250815,508.16706670901885
378,954.3970976764047,-854.0699178109053,1463.8205713441941
379,517.1510670726627,-314.06516533691115,735.2697992221113
380,-117.71873490251744,90.91417763730419,508.16706670901885
381,685.6398900399131,530.4822498949814,1071.6173765895596
382,98.76112507467087,735.7225619866465,508.16706670901885
383,134.02888787458187,794.4799276355247,508.16706670901885
384,-727.2791842027202,-769.9236613851584,1203.904117918271
385,-905.3999898500454,112.9196274025619,1265.9013194409886
386,-89.87528158610087,-341.12444310851015,508.16706670901885
387,715.7181725722087,176.60303997848723,1030.7035891985436
388,-212.2937267527227,-707.0767621113307,508.16706670901885
389,-751.3111672145831,499.7401088520712,1141.3208836692677
390,661.4996637704182,610.9463542770652,1070.9600476147539
391,840.6206207286007,-355.4333399753722,1215.5261128045054
392,-708.4352112536691,12.99370209157155,1010.1021914084384
393,-447.8560375402444,514.770382238002,713.7554149152218
394,4.425369086616456,-472.2221093182103,508.16706670901885
395,649.5379556961714,582.1859065770914,1045.9216403131609
396,-57.33370988081583,-764.9130250239065,508.16706670901885
397,471.6886953917003,-699.8923726727558,884.980368721169
398,795.7126812812432,398.03613562778105,1169.9674121268872
399,-194.3183007757916,-643.8330139975978,508.16706670901885
400,616.6750193562184,876.6586426952467,1137.623614198184
401,-412.51892707324805,-423.58377959696406,508.16706670901885
402,-830.1681324002394,-936.8049609459936,1370.0534694644168
403,-361.4857904026537,910.7703174131541,917.6754155417062
404,764.3348712836812,228.3508950046023,1101.6742254271376
405,-643.1911916231808,-165.92262061385293,924.3653005978178
406,-325.6606811838499,-180.2977340753107,508.16706670901885
407,-365.4154870091443,-617.5385066613973,632.6050545613149
408,-524.1007810400351,-637.123754567132,914.5421238145734
409,512.5421015658014,818.3280732314158,1002.5514899389398
410,35.227358489670564,415.14667240342146,508.16706670901885
411,-735.7898100125807,78.13214509129648,1049.9225225777427
412,-637.9786378951997,77.67089434414538,907.0457516834772
413,-70.19158295627926,703.5971720518316,508.16706670901885
414,-139.1583684192882,-515.0120777089958,508.16706670901885
415,-535.9650389156895,274.6327738143475,759.874242481553
416,802.954041644964,258.556738900553,1154.593574595334
417,-671.7537120490018,577.5771209046713,1070.9138658036409
418,751.3474309139717,518.3195394093473,1146.5111899712983
419,-906.1537272932895,-651.6853268451389,1355.5556655390103
420,115.43965055968874,341.0588559364687,508.16706670901885
421,-330.59499075049166,711.5903383445434,693.9206688836222
422,915.5648662698895,651.7132593984336,1365.6193872212789
423,935.8241985252134,262.66069112493824,1314.169004581434
424,-286.9486094616175,-21.287295763194265,508.16706670901885
425,323.4059191987071,-5.784333255151637,508.16706670901885
426,-631.7026410525793,-253.18454923650995,921.9653188623538
427,886.091357279327,-587.1683925034517,1317.1505874011145
428,-932.2211327515877,578.2922387907263,1365.3445077422812
429,-792.1293044200568,506.0208543154449,1190.8601963918982
430,387.8395878491551,52.65630341963447,508.16706670901885
431,-305.8054248373983,-940.5384952268956,894.9632717421534
432,-915.3887263904268,-509.6173982549525,1331.4540975461425
433,-469.15323543303856,-235.76263896916748,508.16706670901885
434,-451.75394312163564,-173.4194392940028,508.16706670901885
435,-702.2023034995946,-442.0261655306082,1065.568249746069
436,-912.134772022669,926.9440077909044,1445.8768287871765
437,579.3731009595733,-398.37498435126395,883.1171891547133
438,-636.5542624735951,-661.2991613152315,1061.8113074014768
439,821.2033117871954,-367.68491113572406,1194.5737866134864
440,-503.2702056814559,-526.2692942502099,822.9917671259514
441,-290.9407502685656,264.2789079188956,508.16706670901885
442,-576.393055266886,-67.13457736471776,797.629477987695
443,-198.2748795382338,554.4618061971187,508.16706670901885
444,252.0191664388094,-781.9264574196629,666.5143515291405
445,558.8665082140419,-392.11637284026756,848.0704097372491
446,728.5996214207235,-712.5961422211645,1183.8625745936133
447,560.5484004198395,501.22801493626093,896.9409598579679
448,271.8224148512759,-520.6248837442531,508.16706670901885
449,367.44284185776905,-953.480782207766,954.9226765430367
450,-385.73575881235286,407.37416332901466,508.16706670901885
451,472.1985577271548,-933.4960175109916,1032.0936793809951
452,-71.6553376738326,-3.1784376320389356,508.16706670901885
453,75.31439034589494,-323.37575496468946,508.16706670901885
454,-66.29585223097797,-31.343683204175022,508.16706670901885
455,612.9728216246201,-333.3775841576779,913.373976546623
456,620.0836406005556,-88.89018017697867,878.6232611157434
457,348.74717766793697,769.1600834745393,784.4513033243816
458,-542.6604010366038,-629.7265205280606,934.4260767091357
459,-612.3024640936508,-341.84013803593973,914.7976765434687
460,-207.3897985850192,238.37392132802984,508.16706670901885
461,540.0982620058885,947.9103408567717,1101.983163035236
462,-710.5513930662717,672.3916805870178,1149.5116905435925
463,-418.0678857484013,-830.3736463973117,912.35653743629
464,-172.66325906758902,558.9309654615097,508.16706670901885
465,612.635090202336,519.1007236665082,975.6736788564639
466,897.390960197825,905.1732434004523,1424.0375279268223
467,-257.52749747084613,-718.4987646335951,508.16706670901885
468,249.6862663996592,916.6452842895505,829.23282904266
469,-954.5640330817885,-723.8550697944495,1426.0426920084444
470,-106.131247566502,560.37584842931,508.16706670901885
471,-769.0010945795148,50.836131003522496,1093.1943388464497
472,245.274953790361,-878.1162485259237,785.6059071719789
473,44.07028985267971,574.4558921746643,508.16706670901885
474,-103.01575864979316,-781.747049051034,508.16706670901885
475,885.8534922815136,333.50681871351117,1265.2821115645968
476,403.2952380743425,74.58852854664656,508.16706670901885
477,676.2487116997154,67.61271542604914,965.2164588085266
478,-173.06627003989252,878.045047583581,724.3178809863113
479,494.12287309926523,18.249824205822733,508.16706670901885
480,310.8812950213278,523.8322654651604,508.16706670901885
481,573.9832434878115,-754.0419188754067,1033.7115241560905
482,133.59104038069722,49.54290962763241,508.16706670901885
483,575.3874552805291,-255.78444292621793,830.2064551740773
484,-458.1246162600436,-19.815573116451105,508.16706670901885
485,789.3925623013552,376.3749553650823,1157.9033697170007
486,520.8339619364956,-804.3628351405562,1003.2865470727539
487,632.8505607758946,12.434783455089018,896.1790965908779
488,326.2473908364823,-698.3703171916301,666.9089524936783
489,885.8100783767491,685.3628373846614,1343.1479854733457
490,-43.977844210808485,-552.4287798604398,508.16706670901885
491,-603.2876838704519,-215.09294013062572,868.6731979323026
492,856.4022265058968,-359.84997036672826,1234.9625636580176
493,873.3439403175385,-777.2120297564857,1357.7236767472637
494,-44.26161097977047,-803.046737799487,508.16706670901885
495,-389.715892169326,895.8935599514448,931.963578957032
496,-516.6967676182096,-832.8253418499169,1015.093959797276
497,31.44180632998723,32.34159872428495,508.16706670901885
498,-367.7879092602359,-68.75175169372949,508.16706670901885
499,840.872790998787,-97.1605030769424,1186.6459117392565
500,313.2689684492532,851.7292607327481,823.0570371902086
501,-99.40969315247821,926.9989753185848,747.3893576380694
502,-488.87009525439987,-954.9792073882627,1060.0364472048261
503,-123.41409024981954,-937.7335897899503,771.8001767509345
504,390.0709155016259,-306.74910111367785,508.16706670901885
505,579.9298567562307,-328.2711096814894,859.7442287250585
506,-733.6985283366532,547.5028109898099,1134.2952335909017
507,302.3981959162984,825.085342033072,785.6626103247528
508,338.4715898366567,561.1420834478392,508.16706670901885
509,-509.55225002415267,950.3080702867328,1075.7318673508016
510,-163.52255523431734,-445.31705025251097,508.16706670901885
511,938.6039707034565,618.4457116155907,1381.8499259104633
512,609.580198779493,-454.5045112485866,947.5610048132805
513,-474.7370613835326,193.0776421216192,508.16706670901885
